Frequency,Depth,Pitch,Speed,Behavioral State,Normalized Depth %,Individual,Species,Species_Num,Length ,Efficiency,Thrust Power,Drag Coefficient,Reynolds Number
0.27778,84.246,-38.748,3.6149,,,35,Blue,5,21.09,0.88265,71296,0.021121,73025000
0.2439,99.808,-4.1742,3.3076,,,35,Blue,5,21.09,0.89027,48984,0.018942,66818000
0.26316,100.66,-7.0081,3.7209,,,35,Blue,5,21.09,0.89562,63213,0.017171,75166000
0.26316,95.59,-2.5349,3.6405,,,35,Blue,5,21.09,0.89297,62304,0.01807,73543000
0.20408,94.467,-6.6726,2.9213,,,35,Blue,5,21.09,0.8959,29951,0.016811,59015000
0.2,93.414,-26.79,2.1503,,,35,Blue,5,21.09,0.85548,23053,0.032444,43439000
0.2381,97.829,-10.532,3.3396,,,35,Blue,5,21.09,0.8933,46967,0.017646,67463000
0.22222,99.683,-1.7808,2.755,,,35,Blue,5,21.09,0.87668,35142,0.023517,55654000
0.26316,97.786,-7.334,3.9458,,,35,Blue,5,21.09,0.90317,65326,0.01488,79709000
0.23256,79.534,-23.931,2.0098,,,35,Blue,5,21.09,0.8247,29596,0.051016,40600000
0.25641,84.842,-26.994,2.9913,,,35,Blue,5,21.09,0.86787,51686,0.027022,60428000
0.25641,100.86,0.97903,2.583,,,35,Blue,5,21.09,0.84794,45605,0.037029,52180000
0.34483,100.47,4.6161,3.348,,,35,Blue,5,21.09,0.84102,107900,0.040233,67633000
0.22222,67.591,-45.021,3.007,,,35,Blue,5,21.09,0.88806,37424,0.019261,60745000
0.27027,77.826,-42.729,3.5574,,,35,Blue,5,21.09,0.88517,65815,0.020458,71863000
0.21739,97.143,-7.9771,3.2022,,,35,Blue,5,21.09,0.90072,36524,0.015566,64688000
0.21739,98.569,-4.5195,3.4704,,,35,Blue,5,21.09,0.91317,37330,0.012498,70105000
0.2381,86.748,-24.395,3.4604,,,35,Blue,5,21.09,0.89835,47835,0.016155,69903000
0.19608,96.338,-6.767,2.3516,,,35,Blue,5,21.09,0.8711,23678,0.025478,47506000
0.38462,96.831,1.5155,3.3728,,,35,Blue,5,21.09,0.8282,135210,0.04931,68135000
0.23256,98.348,2.3748,2.5203,,,35,Blue,5,21.09,0.85815,36243,0.03168,50913000
0.25641,97.594,-0.051984,3.2286,,,35,Blue,5,21.09,0.87938,54416,0.022627,65220000
0.2439,84.795,-39.539,3.7842,,,35,Blue,5,21.09,0.90818,52644,0.013594,76446000
0.20833,93.23,-20.723,3.7606,,,35,Blue,5,21.09,0.93296,32821,0.008636,75968000
0.21277,92.865,-4.4207,3.2367,,,35,Blue,5,21.09,0.90558,34661,0.014304,65385000
0.25,85.987,-33.217,3.0337,,,35,Blue,5,21.09,0.87369,49252,0.024684,61285000
0.19231,99.667,-3.837,2.8561,,,35,Blue,5,21.09,0.90298,25184,0.015126,57698000
0.33333,100.39,-2.8528,3.7205,,,35,Blue,5,21.09,0.86163,109660,0.029799,75158000
0.28571,92.611,-23.873,3.2867,,,35,Blue,5,21.09,0.86506,71007,0.027987,66394000
0.33333,95.59,-1.6832,3.2871,,,35,Blue,5,21.09,0.84431,98461,0.038793,66403000
0.41667,101.19,-0.27394,3.1889,,,35,Blue,5,21.09,0.80709,150590,0.064983,64420000
0.2439,99.477,-3.9077,2.7316,,,35,Blue,5,21.09,0.86176,43149,0.029624,55181000
0.35714,99.207,7.4241,3.6453,,,35,Blue,5,21.09,0.84853,125310,0.0362,73639000
0.20408,88.912,-21.72,2.856,,,35,Blue,5,21.09,0.89325,29490,0.017715,57694000
0.16667,95.279,-10.591,2.6768,,,35,Blue,5,21.09,0.91328,16954,0.012369,54075000
0.21739,99.747,-6.3545,3.2651,,,35,Blue,5,21.09,0.90321,36906,0.014837,65958000
0.29412,71.61,-46.168,3.9673,,,35,Blue,5,21.09,0.88797,86416,0.019366,80144000
0.34483,81.146,-40.489,4.0301,,,35,Blue,5,21.09,0.86794,126000,0.026937,81414000
0.27778,101.03,-4.256,3.6547,,,35,Blue,5,21.09,0.88516,71416,0.020473,73829000
0.2439,69.487,-44.733,3.0043,,,35,Blue,5,21.09,0.87648,46081,0.023781,60689000
0.22727,97.29,-4.5421,3.0494,,,35,Blue,5,21.09,0.88783,39603,0.019543,61602000
0.22727,98.297,-7.2771,3.311,,,35,Blue,5,21.09,0.8984,41732,0.016089,66885000
0.25,99.361,-0.26942,3.6957,,,35,Blue,5,21.09,0.9008,55804,0.015471,74657000
0.22727,71.726,3.0875,3.2861,,,35,Blue,5,21.09,0.89824,41331,0.016299,66384000
0.4,71.782,4.7642,3.6494,,,35,Blue,5,21.09,0.83277,158520,0.04564,73722000
0.22727,37.377,14.477,3.5577,,,35,Blue,5,21.09,0.91054,42331,0.013155,71870000
0.27778,32.397,4.5678,2.8041,,,35,Blue,5,21.09,0.84804,58134,0.036898,56645000
0.18519,36.261,20.332,2.8909,,,35,Blue,5,21.09,0.91049,22819,0.013217,58399000
0.34483,26.53,16.431,3.2773,,,35,Blue,5,21.09,0.84,105010,0.041746,66204000
0.22727,29.152,46.702,3.5629,,,35,Blue,5,21.09,0.91057,42411,0.013122,71975000
0.30303,37.441,28.137,3.7934,,,35,Blue,5,21.09,0.87699,90217,0.023128,76631000
0.2381,37.35,17.711,2.9269,,,35,Blue,5,21.09,0.87641,42758,0.023863,59126000
0.3125,32.412,25.117,3.8068,,,35,Blue,5,21.09,0.87382,96671,0.02452,76903000
0.38462,26.284,13.808,3.3444,,,35,Blue,5,21.09,0.82503,134930,0.050477,67561000
0.2439,40.127,24.257,3.2207,,,35,Blue,5,21.09,0.88526,48570,0.020345,65061000
0.26316,11.713,-5.5034,2.4915,,,35,Blue,5,21.09,0.83728,46888,0.042423,50331000
0.27027,12.883,-1.052,3.2298,,,35,Blue,5,21.09,0.87097,61724,0.025637,65246000
0.29412,37.733,28.713,3.4499,,,35,Blue,5,21.09,0.86807,78550,0.026769,69693000
0.27778,37.411,13.766,3.6218,,,35,Blue,5,21.09,0.88271,71470,0.021052,73164000
0.27778,7.6123,-7.5277,3.0552,,,35,Blue,5,21.09,0.85874,62935,0.030882,61718000
0.2439,41.791,24.291,3.2482,,,35,Blue,5,21.09,0.88763,48483,0.019797,65617000
0.45455,5.1501,-21.913,3.4847,,,35,Blue,5,21.09,0.8072,195940,0.064795,70395000
0.32258,9.4313,-17.765,3.6702,,,35,Blue,5,21.09,0.86465,100770,0.028523,74143000
0.27027,31.391,27.321,3.8592,,,35,Blue,5,21.09,0.89585,69345,0.016883,77961000
0.23256,6.6115,-14.028,1.9197,,,35,Blue,5,21.09,0.81955,28150,0.055685,38779000
0.2381,8.3777,-7.6014,3.0898,,,35,Blue,5,21.09,0.88257,44737,0.021223,62417000
0.32258,19.667,37.657,3.0995,,,35,Blue,5,21.09,0.84052,87167,0.040966,62613000
0.29412,9.2997,-14.591,3.2467,,,35,Blue,5,21.09,0.8612,74281,0.030373,65586000
0.20833,11.044,-2.8414,3.6251,,,35,Blue,5,21.09,0.9279,32664,0.0095945,73232000
0.30303,30.74,29.753,2.9581,,,35,Blue,5,21.09,0.84384,73026,0.03948,59757000
0.18519,23.132,37.407,3.1947,,,35,Blue,5,21.09,0.92557,23167,0.0099426,64537000
0.27027,3.6063,-13.766,3.878,,,35,Blue,5,21.09,0.89807,68829,0.016515,78340000
0.20408,15.179,24.105,3.0937,,,35,Blue,5,21.09,0.90551,30450,0.01439,62497000
0.3125,10.815,14.232,3.3324,,,35,Blue,5,21.09,0.85513,87023,0.032908,67318000
0.34483,4.843,-12.72,3.0991,,,35,Blue,5,21.09,0.82946,100530,0.047263,62605000
0.25641,5.8927,-10.597,2.9401,,,35,Blue,5,21.09,0.86494,51112,0.028144,59393000
0.29412,7.4074,-2.6133,3.3998,,,35,Blue,5,21.09,0.86755,77098,0.027454,68680000
0.25,16.7,23.757,3.0168,,,35,Blue,5,21.09,0.87351,48901,0.024924,60942000
0.22222,12.213,18.498,3.1684,,,35,Blue,5,21.09,0.89581,38473,0.016926,64006000
0.19608,7.8578,1.6673,2.9638,,,35,Blue,5,21.09,0.90546,26907,0.014462,59872000
0.3125,7.1955,11.887,3.0055,,,35,Blue,5,21.09,0.84057,79343,0.040899,60714000
0.21277,7.1961,4.8761,3.0809,,,35,Blue,5,21.09,0.89827,33976,0.016257,62239000
0.29412,8.5729,-1.3259,2.819,,,35,Blue,5,21.09,0.84041,65863,0.04114,56948000
0.2,8.7528,9.3579,3.0379,,,35,Blue,5,21.09,0.90555,28733,0.014341,61369000
0.21739,11.252,28.12,3.017,,,35,Blue,5,21.09,0.89305,35268,0.01797,60948000
0.4,4.8593,-6.3882,2.2182,,,35,Blue,5,21.09,0.76159,91917,0.11784,44811000
0.22727,9.7566,12.969,2.8563,,,35,Blue,5,21.09,0.87933,37802,0.022701,57700000
0.19608,4.9429,-4.6324,2.9246,,,35,Blue,5,21.09,0.90307,26841,0.015015,59081000
0.26316,5.449,1.8229,3.1903,,,35,Blue,5,21.09,0.87366,57374,0.024726,64447000
0.18868,7.8055,-10.405,2.4003,,,35,Blue,5,21.09,0.87969,21968,0.022229,48489000
0.21277,7.6644,-14.238,2.5662,,,35,Blue,5,21.09,0.87349,30126,0.024945,51840000
0.19608,19.257,28.779,2.3181,,,35,Blue,5,21.09,0.87061,23249,0.026116,46829000
0.23256,21.115,22.99,2.829,,,35,Blue,5,21.09,0.87377,39770,0.02458,57149000
0.21739,22.443,21.408,2.5769,,,35,Blue,5,21.09,0.8707,31791,0.025998,52056000
0.27778,4.7333,-0.70277,2.9392,,,35,Blue,5,21.09,0.85481,60519,0.033352,59376000
0.20833,17.288,28.656,2.7761,,,35,Blue,5,21.09,0.88765,30237,0.019777,56080000
0.20408,5.5119,-1.015,2.2959,,,35,Blue,5,21.09,0.86193,25422,0.029396,46380000
0.27027,3.448,-6.6902,3.9352,,,35,Blue,5,21.09,0.89839,70133,0.016104,79496000
0.22727,15.576,17.603,2.5279,,,35,Blue,5,21.09,0.86149,34606,0.029978,51067000
0.19608,11.853,-9.2095,2.3759,,,35,Blue,5,21.09,0.87364,23718,0.024747,47996000
0.22222,4.2329,-7.5476,3.4844,,,35,Blue,5,21.09,0.91057,39655,0.013118,70388000
0.16129,23.642,20.55,2.7775,,,35,Blue,5,21.09,0.92554,15271,0.0099729,56109000
0.2381,5.8017,-0.58931,2.8606,,,35,Blue,5,21.09,0.87116,42490,0.025401,57787000
0.2381,4.3266,-1.3362,3.4461,,,35,Blue,5,21.09,0.89826,47583,0.016271,69615000
0.22727,12.333,17.66,2.9788,,,35,Blue,5,21.09,0.88506,38925,0.020608,60176000
0.16949,2.9817,-9.5553,2.71,,,35,Blue,5,21.09,0.9132,17728,0.012465,54744000
0.25,12.605,16.953,3.0439,,,35,Blue,5,21.09,0.8738,49463,0.024542,61490000
0.22727,4.1604,-3.0747,3.4615,,,35,Blue,5,21.09,0.9056,42309,0.014275,69926000
0.26316,13.72,6.7332,2.4474,,,35,Blue,5,21.09,0.83641,45835,0.043753,49440000
0.18868,4.1922,-6.2445,3.1417,,,35,Blue,5,21.09,0.92059,24353,0.010989,63467000
0.26316,17.518,17.05,2.2462,,,35,Blue,5,21.09,0.82404,42211,0.052119,45376000
0.21739,14.403,21.785,2.2487,,,35,Blue,5,21.09,0.85149,28466,0.03503,45427000
0.18868,4.0165,-11.426,2.3668,,,35,Blue,5,21.09,0.87927,21578,0.022774,47812000
0.26316,13.092,5.8828,2.2779,,,35,Blue,5,21.09,0.82479,42972,0.050873,46017000
0.18868,11.298,16.832,2.7193,,,35,Blue,5,21.09,0.89817,23551,0.01639,54933000
0.20408,4.9592,-4.0673,2.2878,,,35,Blue,5,21.09,0.8618,25308,0.029576,46216000
0.22222,8.7589,6.8719,2.908,,,35,Blue,5,21.09,0.88501,36314,0.020664,58746000
0.22222,4.3048,-2.7706,3.0698,,,35,Blue,5,21.09,0.89293,37449,0.018114,62014000
0.22727,14.149,7.6105,2.571,,,35,Blue,5,21.09,0.86444,34984,0.028808,51937000
0.22222,13.658,3.8174,2.5828,,,35,Blue,5,21.09,0.86774,33486,0.027196,52176000
0.2381,10.415,-2.2696,1.8727,,,35,Blue,5,21.09,0.81149,28872,0.061517,37831000
0.20833,4.7347,0.43984,2.6046,,,35,Blue,5,21.09,0.87694,29268,0.023179,52616000
0.2381,8.7785,-0.23297,2.5457,,,35,Blue,5,21.09,0.85525,38620,0.032757,51427000
0.19231,7.9397,7.4213,2.3563,,,35,Blue,5,21.09,0.87401,22696,0.024277,47599000
0.2,8.2707,13.051,2.4116,,,35,Blue,5,21.09,0.87348,25013,0.024957,48717000
0.26316,15.479,2.2121,2.4652,,,35,Blue,5,21.09,0.83677,46260,0.043208,49801000
0.26316,14.648,23.608,2.3831,,,35,Blue,5,21.09,0.83239,44714,0.04623,48142000
0.19608,12.785,-1.4817,1.5952,,,35,Blue,5,21.09,0.81608,16701,0.057574,32225000
0.27027,12.603,2.2862,2.3384,,,35,Blue,5,21.09,0.82476,46523,0.050915,47238000
0.2,7.247,-0.13821,3.288,,,35,Blue,5,21.09,0.91809,29089,0.011451,66422000
0.20833,17.353,9.2389,2.0225,,,35,Blue,5,21.09,0.84101,23790,0.040243,40856000
0.26316,15.784,18.18,2.9963,,,35,Blue,5,21.09,0.86468,54762,0.028486,60530000
0.2439,24.716,29.824,2.9931,,,35,Blue,5,21.09,0.87406,46394,0.024212,60463000
0.18519,15.878,24.942,3.2309,,,35,Blue,5,21.09,0.92794,23020,0.0095515,65268000
0.19608,11.76,13.692,2.7787,,,35,Blue,5,21.09,0.89567,26224,0.017104,56134000
0.22727,14.569,22.269,3.0153,,,35,Blue,5,21.09,0.88539,39535,0.02018,60912000
0.23256,10.096,9.7035,1.9061,,,35,Blue,5,21.09,0.8165,28131,0.056845,38505000
0.21739,12.453,9.6487,1.977,,,35,Blue,5,21.09,0.83261,25343,0.045892,39939000
0.2381,12.549,26.995,3.1008,,,35,Blue,5,21.09,0.88267,44940,0.021094,62639000
0.22222,13.626,25.478,2.5772,,,35,Blue,5,21.09,0.86766,33393,0.027299,52062000
0.18519,17.494,27.609,2.6199,,,35,Blue,5,21.09,0.89563,22044,0.017154,52926000
0.20833,18.648,41.453,2.7786,,,35,Blue,5,21.09,0.88767,30272,0.019746,56131000
0.25641,18.137,18.595,2.1195,,,35,Blue,5,21.09,0.81963,37797,0.055551,42816000
0.23256,14.377,25.886,2.857,,,35,Blue,5,21.09,0.8741,40273,0.024167,57714000
0.20833,18.452,25.023,2.8038,,,35,Blue,5,21.09,0.88791,30622,0.019442,56639000
0.23256,15.469,10.881,2.0166,,,35,Blue,5,21.09,0.82488,29725,0.050718,40738000
0.2439,13.655,15.397,2.8671,,,35,Blue,5,21.09,0.86814,44918,0.02667,57918000
0.17857,13.236,17.513,2.7585,,,35,Blue,5,21.09,0.9081,20544,0.013697,55724000
0.22727,14.964,11.012,2.4813,,,35,Blue,5,21.09,0.85845,34147,0.031278,50125000
0.3125,9.6026,-4.2811,2.3787,,,35,Blue,5,21.09,0.80676,63088,0.06559,48053000
0.18868,17.977,23.904,2.3909,,,35,Blue,5,21.09,0.87958,21858,0.02238,48299000
0.20408,10.503,-1.0928,2.5788,,,35,Blue,5,21.09,0.87949,27561,0.022489,52095000
0.16949,13.955,16.628,2.6983,,,35,Blue,5,21.09,0.91312,17629,0.012557,54509000
0.18182,94.637,-5.5341,3.0373,,,35,Blue,5,21.09,0.92065,21883,0.010929,61357000
0.21739,94.028,-9.9351,2.4145,,,35,Blue,5,21.09,0.86144,30229,0.030054,48775000
0.23256,94.96,-8.7284,3.166,,,35,Blue,5,21.09,0.89037,42672,0.018817,63956000
0.20408,100.54,-2.5158,3.4196,,,35,Blue,5,21.09,0.9207,31069,0.010872,69081000
0.26316,122.43,23.611,2.4513,,,35,Blue,5,21.09,0.83649,45928,0.043633,49519000
0.20408,124.26,22.23,2.2148,,,35,Blue,5,21.09,0.85821,24537,0.031602,44742000
0.30303,111.13,38.724,4.0692,,,35,Blue,5,21.09,0.88785,93970,0.019517,82202000
0.3125,154.07,30.678,4.8947,,,35,Blue,5,21.09,0.91055,110130,0.013141,98879000
0.26316,160.91,31.479,3.4294,,,35,Blue,5,21.09,0.88269,60729,0.02107,69278000
0.2439,167.1,31.127,2.8356,,,35,Blue,5,21.09,0.86775,44290,0.027183,57282000
0.41667,161.03,37.56,3.434,,,35,Blue,5,21.09,0.81947,161580,0.055836,69371000
0.22222,159.28,15.484,3.2094,,,35,Blue,5,21.09,0.89821,38580,0.016331,64834000
0.25641,138.14,12.069,3.0022,,,35,Blue,5,21.09,0.868,51925,0.026854,60647000
0.26316,132.9,27.529,3.4736,,,35,Blue,5,21.09,0.88525,60975,0.020359,70170000
0.18182,143.52,44.809,2.926,,,35,Blue,5,21.09,0.91545,21663,0.012101,59109000
0.2381,135.01,62.542,3.5856,,,35,Blue,5,21.09,0.90326,48654,0.014769,72434000
0.19231,118.75,36.293,3.0118,,,35,Blue,5,21.09,0.91055,25661,0.013144,60841000
0.27778,102.84,56.352,2.5852,,,35,Blue,5,21.09,0.83645,53955,0.0437,52224000
0.21277,105,31.943,2.9506,,,35,Blue,5,21.09,0.89303,33032,0.017994,59605000
0.27027,100.29,64.41,3.4764,,,35,Blue,5,21.09,0.88231,64698,0.02155,70226000
0.21739,114.27,60.164,3.2931,,,35,Blue,5,21.09,0.9055,36771,0.014408,66525000
0.20833,100.34,31.585,2.531,,,35,Blue,5,21.09,0.87373,28544,0.024635,51130000
0.2381,100.26,1.9386,2.8093,,,35,Blue,5,21.09,0.87054,41521,0.026206,56751000
0.25641,99.481,51.158,2.5493,,,35,Blue,5,21.09,0.84469,45286,0.038248,51500000
0.32258,63.064,-29.535,3.4367,,,35,Blue,5,21.09,0.8551,95607,0.032961,69425000
0.29412,81.77,26.955,2.4901,,,35,Blue,5,21.09,0.82095,58818,0.053305,50304000
0.27027,141.71,20.03,2.7083,,,35,Blue,5,21.09,0.8477,53049,0.037369,54711000
0.18519,31.006,-29.168,2.9311,,,35,Blue,5,21.09,0.91074,23229,0.012908,59213000
0.22222,103.51,-11.758,2.8982,,,35,Blue,5,21.09,0.88271,36605,0.021042,58547000
0.25,90.535,15.533,3.2166,,,35,Blue,5,21.09,0.88232,51225,0.021539,64979000
0.3125,93.138,-1.8511,2.9788,,,35,Blue,5,21.09,0.84014,78449,0.041534,60174000
0.2439,40.309,-36.046,2.8651,,,35,Blue,5,21.09,0.86812,44879,0.026702,57879000
0.16129,93.467,-1.7755,2.1041,,,35,Blue,5,21.09,0.88272,14001,0.021032,42505000
0.34483,94.584,8.0759,3.6776,,,35,Blue,5,21.09,0.85514,116940,0.032901,74291000
0.2,95.718,-12.57,2.9866,,,35,Blue,5,21.09,0.90309,28527,0.014985,60333000
0.28571,96.66,-10.35,3.8567,,,35,Blue,5,21.09,0.88799,79291,0.019342,77909000
0.27027,98.078,-10.408,3.7412,,,35,Blue,5,21.09,0.89298,67547,0.018051,75577000
0.27778,93.394,-2.927,3.2241,,,35,Blue,5,21.09,0.86769,65289,0.027261,65130000
0.27027,94.342,6.4399,4.964,,,35,Blue,5,21.09,0.93538,71673,0.0081998,100280000
0.25,95.563,4.3502,5.3058,,,35,Blue,5,21.09,0.95501,55915,0.0052384,107180000
0.16667,113.38,-15.187,2.4769,,,36,Blue,5,21.98,0.89746,16105,0.01423,52148000
0.22222,123.89,-8.6809,2.6194,,,36,Blue,5,21.98,0.86713,32415,0.024217,55148000
0.23256,110.02,6.846,2.8422,,,36,Blue,5,21.98,0.87062,38489,0.02251,59838000
0.20833,136,9.2064,2.7949,,,36,Blue,5,21.98,0.88443,29415,0.018091,58842000
0.22222,134.66,33.902,2.5599,,,36,Blue,5,21.98,0.86406,31815,0.025466,53894000
0.22222,116.62,34.926,2.5167,,,36,Blue,5,21.98,0.86117,31457,0.026499,52985000
0.25641,112.32,50.24,2.6285,,,36,Blue,5,21.98,0.84754,44278,0.032739,55339000
0.23256,97.041,48.827,2.6582,,,36,Blue,5,21.98,0.86152,36484,0.026081,55964000
0.22222,103.98,46.974,2.6173,,,36,Blue,5,21.98,0.8671,32382,0.02425,55104000
0.20833,122.13,30.07,2.7203,,,36,Blue,5,21.98,0.87927,29105,0.019413,57273000
0.16667,98.003,1.0526,2.3333,,,36,Blue,5,21.98,0.88977,15514,0.016398,49125000
0.19231,114.67,35.072,2.432,,,36,Blue,5,21.98,0.87607,22228,0.020748,51203000
0.20408,110.32,32.387,2.5079,,,36,Blue,5,21.98,0.87301,25903,0.022048,52801000
0.23256,110.14,3.5816,2.5388,,,36,Blue,5,21.98,0.85514,35106,0.028807,53450000
0.2381,127.64,38.948,2.671,,,36,Blue,5,21.98,0.85851,38618,0.027213,56233000
0.19608,118.25,30.637,2.4252,,,36,Blue,5,21.98,0.87321,23165,0.021804,51060000
0.2439,115.95,14.748,2.5138,,,36,Blue,5,21.98,0.84778,38373,0.032435,52925000
0.29412,105.28,-3.8698,2.9066,,,36,Blue,5,21.98,0.84085,65008,0.035547,61194000
0.2381,117.58,-23.155,2.0092,,,36,Blue,5,21.98,0.81993,29472,0.048785,42302000
0.26316,119.87,-4.1389,2.5131,,,36,Blue,5,21.98,0.83661,44987,0.038056,52910000
0.34483,122.54,-15.394,2.5586,,,36,Blue,5,21.98,0.80183,78345,0.0628,53869000
0.2381,114.48,-18.033,2.4729,,,36,Blue,5,21.98,0.84811,36050,0.032007,52064000
0.25,123.42,30.944,2.8396,,,36,Blue,5,21.98,0.86128,44960,0.026365,59784000
0.25,127.62,29.194,2.9797,,,36,Blue,5,21.98,0.86752,46814,0.02376,62733000
0.23256,122.96,17.193,2.8648,,,36,Blue,5,21.98,0.87308,38449,0.021956,60315000
0.22222,117.98,40.014,2.9518,,,36,Blue,5,21.98,0.88192,35679,0.018627,62146000
0.21277,133.49,28.719,3.0269,,,36,Blue,5,21.98,0.89226,32525,0.015746,63728000
0.26316,132.94,21.545,3.2413,,,36,Blue,5,21.98,0.87308,55699,0.021962,68240000
0.23256,132.43,0.9007,2.5886,,,36,Blue,5,21.98,0.8582,35630,0.027579,54500000
0.25,128.11,37.961,3.1812,,,36,Blue,5,21.98,0.87626,49224,0.02053,66976000
0.22222,116,22.177,3.1924,,,36,Blue,5,21.98,0.89249,37524,0.015487,67211000
0.25,125.89,42.805,3.1365,,,36,Blue,5,21.98,0.87582,48338,0.021034,66035000
0.19608,133.39,4.8112,2.5146,,,36,Blue,5,21.98,0.87873,23710,0.020022,52941000
0.27778,132.35,48.917,3.0202,,,36,Blue,5,21.98,0.85498,59516,0.029008,63585000
0.25,124.81,46.338,3.0612,,,36,Blue,5,21.98,0.87068,47933,0.022436,64449000
0.2381,127.32,35.834,2.8626,,,36,Blue,5,21.98,0.87007,40446,0.023152,60268000
0.2381,126.8,48.627,2.9975,,,36,Blue,5,21.98,0.87593,41941,0.02091,63107000
0.25,123.02,41.586,3.2259,,,36,Blue,5,21.98,0.87892,49533,0.019811,67917000
0.2439,127.68,1.6183,2.8923,,,36,Blue,5,21.98,0.86734,43190,0.023968,60894000
0.25641,135.76,37.401,3.3581,,,36,Blue,5,21.98,0.88152,53823,0.019083,70701000
0.25,126.98,33.234,3.1948,,,36,Blue,5,21.98,0.87639,49494,0.02038,67262000
0.21739,121.74,41.535,2.9747,,,36,Blue,5,21.98,0.8871,33859,0.017272,62628000
0.25641,123.3,20.687,3.2614,,,36,Blue,5,21.98,0.87625,53079,0.020545,68664000
0.2439,115.55,20.462,2.9311,,,36,Blue,5,21.98,0.87005,43453,0.02317,61710000
0.27778,136.17,8.5765,3.3509,,,36,Blue,5,21.98,0.87018,64503,0.023019,70548000
0.23256,117.83,30.233,2.7949,,,36,Blue,5,21.98,0.87005,37670,0.023168,58842000
0.21277,100.08,39.999,2.9746,,,36,Blue,5,21.98,0.88973,32220,0.016436,62627000
0.20833,103.49,12.522,2.5897,,,36,Blue,5,21.98,0.87338,27964,0.021618,54524000
0.22727,96.959,52.747,3.0764,,,36,Blue,5,21.98,0.88467,38633,0.017815,64770000
0.23256,96.364,-4.7885,3.0029,,,36,Blue,5,21.98,0.87894,39907,0.019789,63221000
0.21277,72.194,4.2451,2.3513,,,36,Blue,5,21.98,0.85792,27034,0.027924,49503000
0.32258,71.021,6.5502,3.0309,,,36,Blue,5,21.98,0.83583,81162,0.039138,63812000
0.27027,83.007,-14.594,3.3107,,,36,Blue,5,21.98,0.87069,60594,0.022421,69702000
0.22222,91.497,-26.132,2.3121,,,36,Blue,5,21.98,0.84819,29377,0.03191,48679000
0.28571,95.027,-15.748,3.0036,,,36,Blue,5,21.98,0.85126,62651,0.031045,63236000
0.25,97.087,-14.464,2.7347,,,36,Blue,5,21.98,0.85522,43726,0.028706,57576000
0.29412,114.43,-20.092,2.7493,,,36,Blue,5,21.98,0.83306,61670,0.039847,57883000
0.2439,127.19,-8.5499,2.447,,,36,Blue,5,21.98,0.84405,37434,0.034305,51518000
0.27027,113.88,8.6988,2.6048,,,36,Blue,5,21.98,0.83704,49305,0.03746,54840000
0.29412,111.01,21.654,2.9725,,,36,Blue,5,21.98,0.84438,66262,0.033873,62583000
0.2381,94.595,14.774,2.6899,,,36,Blue,5,21.98,0.86108,38572,0.026609,56633000
0.25641,99.863,6.8139,2.4068,,,36,Blue,5,21.98,0.83578,40709,0.039205,50672000
0.27778,97.339,22.683,2.8155,,,36,Blue,5,21.98,0.84451,56026,0.033705,59277000
0.22222,98.219,2.8204,2.5497,,,36,Blue,5,21.98,0.86166,31987,0.025912,53680000
0.22727,92.195,-3.3945,2.2597,,,36,Blue,5,21.98,0.84364,29942,0.034842,47575000
0.2439,91.705,11.228,2.9411,,,36,Blue,5,21.98,0.87017,43645,0.023034,61922000
0.23256,92.014,20.136,2.654,,,36,Blue,5,21.98,0.86146,36409,0.026152,55875000
0.2,49.38,44.73,3.0749,,,36,Blue,5,21.98,0.90224,28272,0.013057,64737000
0.20833,37.574,33.314,2.8045,,,36,Blue,5,21.98,0.88452,29546,0.017984,59045000
0.26316,29.357,41.722,3.178,,,36,Blue,5,21.98,0.87022,54923,0.022975,66909000
0.25641,44.381,36.573,3.0977,,,36,Blue,5,21.98,0.87023,50831,0.02296,65219000
0.20408,85.104,-44.469,2.2088,,,36,Blue,5,21.98,0.85479,23465,0.029235,46504000
0.3125,91.082,-23.415,2.7931,,,36,Blue,5,21.98,0.82816,70487,0.043436,58804000
0.25641,90.57,-14.505,2.7401,,,36,Blue,5,21.98,0.85196,46244,0.030181,57689000
0.30303,85.447,-14.097,2.7997,,,36,Blue,5,21.98,0.83249,66451,0.040659,58943000
0.35714,86.526,-1.9315,3.137,,,36,Blue,5,21.98,0.82466,103800,0.045144,66046000
0.25,102.93,-21.702,2.297,,,36,Blue,5,21.98,0.83222,37050,0.041049,48359000
0.21739,103.2,-13.285,2.362,,,36,Blue,5,21.98,0.85495,28502,0.029042,49728000
0.25641,104.78,-4.2647,2.8439,,,36,Blue,5,21.98,0.85806,47537,0.027749,59875000
0.22222,99.526,-25.695,2.3655,,,36,Blue,5,21.98,0.85179,29953,0.030384,49803000
0.33333,102.88,-12.63,3.0353,,,36,Blue,5,21.98,0.8291,87603,0.042061,63905000
0.18519,92.473,4.3945,2.2151,,,36,Blue,5,21.98,0.86765,19115,0.023615,46635000
0.21277,95.604,-4.1837,2.6357,,,36,Blue,5,21.98,0.87326,29655,0.021747,55490000
0.22222,96.326,25.208,2.738,,,36,Blue,5,21.98,0.87309,33555,0.021949,57645000
0.2381,93.884,-12.065,2.7719,,,36,Blue,5,21.98,0.86445,39666,0.025007,58359000
0.23256,94.235,-4.9696,2.4632,,,36,Blue,5,21.98,0.85158,34111,0.030647,51858000
0.21739,94.131,-14.121,2.3384,,,36,Blue,5,21.98,0.85454,28138,0.029549,49231000
